date,symbol,setup_type,entry_close,score,scanner_name,param_set_id,pct_change,volume_ratio,close,notes,distance_above_ma50_pct,distance_above_ma150_pct,distance_above_ma200_pct,ma150_above_ma200,ma200_rising_20d,within_25pct_of_52w_high,relative_strength_vs_benchmark_3m,trend_efficiency_ratio,pullback_depth_20d,vol_dryup_ratio_10d,market_verdict,pct_above_ma20_on_day,pct_above_ma50_on_day,new_highs_52w_on_day,new_lows_52w_on_day,up_volume_ratio_on_day,advancing_on_day,declining_on_day,return_1d,nifty_return_1d,alpha_1d,return_3d,nifty_return_3d,alpha_3d,return_5d,nifty_return_5d,alpha_5d,return_10d,nifty_return_10d,alpha_10d,return_20d,nifty_return_20d,alpha_20d,mfe_3d,mae_3d,mfe_5d,mae_5d,mfe_10d,mae_10d,failed_to_gain_by_3d,failed_to_gain_by_5d,hit_2pct_by_3d,hit_5pct_by_5d,hit_8pct_by_10d
2025-03-18,KOTAKBANK,TREND_INTENSITY,2034.0,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.05,1.41,2034.0,"New 50d high, 4d above MA50",6.8,,,False,False,True,,0.2572,7.12,1.06,DEFENSIVE,61.44,27.54,6,5,0.9515,423,49,-0.61,2.06,-2.67,2.21,4.6,-2.39,6.69,4.64,2.05,5.93,4.81,1.12,10.2,8.18,2.02,3.13,-0.86,8.28,-0.86,8.28,-0.86,False,False,True,True,True
2025-03-21,ICICIBANK,TREND_INTENSITY,1343.1,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.62,5.65,1343.1,"New 50d high, 7d above MA50",7.89,,,False,False,True,,0.4514,11.04,1.44,OFFENSIVE,87.32,53.28,14,1,0.8631,374,97,1.12,1.23,-0.11,-0.54,-0.9,0.36,0.39,-0.29,0.68,-4.14,-6.31,2.17,4.44,4.68,-0.24,2.23,-0.97,2.23,-1.18,2.23,-5.81,False,False,True,False,False
2025-03-21,KOTAKBANK,TREND_INTENSITY,2079.0,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.13,4.67,2079.0,"New 50d high, 7d above MA50",8.25,,,False,False,True,,0.3007,9.71,1.37,OFFENSIVE,87.32,53.28,14,1,0.8631,374,97,4.67,1.23,3.44,3.17,-0.9,4.07,4.43,-0.29,4.72,-1.98,-6.31,4.33,6.93,4.68,2.25,5.94,0.54,5.94,0.54,5.94,-3.76,False,False,True,True,False
2025-03-24,JSWSTEEL,TREND_INTENSITY,1061.35,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.25,1.29,1061.35,"New 50d high, 8d above MA50",9.89,,,False,False,True,,0.3727,12.26,1.05,OFFENSIVE,91.75,61.52,15,1,0.6754,350,122,0.03,-1.18,1.21,-0.15,-1.14,0.99,-0.48,-1.99,1.51,-10.06,-5.45,-4.61,-3.1,0.78,-3.88,1.28,-1.07,1.28,-1.07,1.28,-14.71,False,False,False,False,False
2025-03-24,KOTAKBANK,TREND_INTENSITY,2176.15,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",4.67,1.78,2176.15,"New 50d high, 8d above MA50",12.82,,,False,False,True,,0.5067,13.29,1.27,OFFENSIVE,91.75,61.52,15,1,0.6754,350,122,-0.28,-1.18,0.9,-2.18,-1.14,-1.04,-1.39,-1.99,0.6,-5.56,-5.45,-0.11,1.3,0.78,0.52,1.21,-2.95,1.21,-2.95,1.21,-8.06,False,False,False,False,False
2025-03-25,CEMPRO,TREND_INTENSITY,560.55,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.08,2.56,560.55,"New 50d high, 9d above MA50",5.35,,,False,False,True,,0.4284,8.08,1.36,DEFENSIVE,86.68,53.7,8,3,0.1424,109,363,-0.95,-0.93,-0.02,-0.58,-0.32,-0.26,-0.5,0.16,-0.66,-4.16,-5.25,1.09,-9.4,2.82,-12.22,0.61,-1.43,0.61,-1.43,1.68,-6.13,False,False,False,False,False
2025-03-26,SBICARD,TREND_INTENSITY,868.6,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.38,1.43,868.6,"New 50d high, 10d above MA50",6.19,,,False,False,True,,0.1936,7.29,0.97,DEFENSIVE,80.76,49.89,4,2,0.2166,115,357,0.22,0.98,-0.76,-0.75,0.12,-0.87,-2.11,1.59,-3.7,-1.91,-2.0,0.09,1.13,3.91,-2.78,1.83,-4.44,1.83,-4.44,1.83,-12.1,False,False,False,False,False
2025-04-08,CEMPRO,TREND_INTENSITY,560.8,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.04,1.38,560.8,"New 50d high, 18d above MA50",4.05,,,False,False,True,16.72,0.3508,7.68,1.18,AVOID,37.42,39.53,1,1,0.6904,427,46,-4.2,-0.97,-3.23,-5.06,4.5,-9.56,-5.1,6.12,-11.22,-7.56,6.59,-14.15,-3.11,8.96,-12.07,1.36,-7.45,1.36,-7.45,1.36,-9.04,False,False,False,False,False
2025-05-15,GRASIM,TREND_INTENSITY,2824.8,9.99,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.32,2.34,2824.8,"New 50d high, 37d above MA50",9.13,,,False,False,True,4.16,0.1873,7.17,1.08,OFFENSIVE,81.4,87.74,18,0,0.8677,353,119,-0.73,1.21,-1.94,-3.68,0.4,-4.08,-5.32,0.94,-6.26,-8.89,2.85,-11.74,-4.8,4.23,-9.03,0.72,-4.06,0.72,-6.25,0.72,-9.65,False,False,False,False,False
2025-05-15,ICICIBANK,TREND_INTENSITY,1450.8,7.78,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.16,1.47,1450.8,"New 50d high, 41d above MA50",8.26,,,False,False,True,6.59,0.3287,7.8,0.88,OFFENSIVE,81.4,87.74,18,0,0.8677,353,119,0.22,1.21,-0.99,-0.87,0.4,-1.27,-0.6,0.94,-1.54,0.39,2.85,-2.46,-1.76,4.23,-5.99,0.61,-1.05,0.61,-1.59,1.43,-1.59,False,False,False,False,False
2025-05-23,HDFCLIFE,TREND_INTENSITY,780.4,11.68,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.72,1.68,780.4,"New 50d high, 47d above MA50",11.4,,,False,False,True,11.87,0.4267,11.35,0.82,OFFENSIVE,81.4,84.57,14,1,0.867,315,156,-0.05,0.59,-0.64,1.16,0.94,0.22,-0.45,1.35,-1.8,-3.24,3.2,-6.44,-0.19,0.98,-1.17,1.33,-1.37,1.37,-1.37,1.37,-4.28,False,False,False,False,False
2025-05-26,MRF,TREND_INTENSITY,146625.0,19.36,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.06,1.77,146625.0,"New 50d high, 42d above MA50",17.41,,,False,False,True,20.66,0.6274,12.85,0.9,OFFENSIVE,82.03,84.78,18,1,0.6779,306,163,-1.8,0.08,-1.88,-3.9,0.83,-4.73,-4.01,1.09,-5.1,-5.48,3.67,-9.15,-7.55,0.79,-8.34,0.12,-4.51,0.12,-6.56,0.12,-7.38,False,False,False,False,False
2025-05-28,HDFCLIFE,TREND_INTENSITY,789.45,11.6,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.16,1.53,789.45,"New 50d high, 50d above MA50",11.24,,,False,False,True,12.8,0.2917,10.41,0.99,DEFENSIVE,78.22,80.55,18,0,0.5934,224,247,-1.08,0.48,-1.56,-2.88,0.74,-3.62,-3.88,0.97,-4.85,-3.2,3.4,-6.6,-0.55,2.22,-2.77,0.21,-3.41,0.21,-5.38,0.21,-5.62,False,False,False,False,False
2025-05-28,ICICIPRULI,TREND_INTENSITY,658.0,4.37,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.87,1.23,658.0,"New 50d high, 32d above MA50",11.23,,,False,False,True,1.03,0.3162,13.71,1.14,DEFENSIVE,78.22,80.55,18,0,0.5934,224,247,1.59,0.48,1.11,0.93,0.74,0.19,-2.19,0.97,-3.16,-2.4,3.4,-5.8,-3.55,2.22,-5.77,2.83,0.24,2.83,-3.29,2.83,-4.45,False,False,True,False,False
2025-05-29,ICICIPRULI,TREND_INTENSITY,668.45,11.24,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.59,2.92,668.45,"New 50d high, 33d above MA50",12.53,,,False,False,True,1.77,0.4158,15.62,1.34,OFFENSIVE,76.96,80.55,13,1,0.7371,278,192,-0.91,-0.07,-0.84,-4.12,0.0,-4.12,-4.57,1.04,-5.61,-5.51,1.34,-6.85,-3.16,2.21,-5.37,0.82,-4.59,0.82,-5.06,0.82,-5.95,False,False,False,False,False
2025-05-29,SBILIFE,TREND_INTENSITY,1825.0,10.8,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.97,1.28,1825.0,"New 50d high, 46d above MA50",11.09,,,False,False,True,7.82,0.1865,7.48,0.86,OFFENSIVE,76.96,80.55,13,1,0.7371,278,192,-0.7,-0.07,-0.63,-2.72,0.0,-2.72,-2.75,1.04,-3.79,-3.23,1.34,-4.57,1.96,2.21,-0.25,0.49,-3.01,0.49,-3.44,0.49,-4.04,False,False,False,False,False
2025-06-02,AUBANK,TREND_INTENSITY,718.65,28.88,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.73,2.54,718.65,"New 50d high, 36d above MA50",13.87,,,False,False,True,5.9,0.3835,7.98,0.99,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,1.34,-0.26,1.6,0.19,0.78,-0.59,7.42,2.56,4.86,8.74,0.97,7.77,13.75,3.2,10.55,2.69,-0.76,8.9,-0.88,9.23,-0.88,False,False,True,True,True
2025-06-02,PNB,TREND_INTENSITY,108.46,7.28,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.49,1.96,108.46,"New 50d high, 39d above MA50",10.48,,,False,False,True,2.98,0.5803,18.09,0.92,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,0.9,-0.26,1.16,0.52,0.78,-0.26,3.45,2.56,0.89,-1.54,0.97,-2.51,1.88,3.2,-1.32,2.57,-0.42,4.08,-0.42,4.08,-3.37,False,False,True,False,False
2025-06-02,FEDERALBNK,TREND_INTENSITY,206.25,6.29,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.39,1.61,206.25,"New 50d high, 45d above MA50",5.49,,,False,False,True,-5.02,0.4606,11.59,1.3,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,2.45,-0.26,2.71,0.4,0.78,-0.38,3.13,2.56,0.57,-0.31,0.97,-1.28,3.33,3.2,0.13,3.49,0.04,3.64,-1.24,3.98,-1.9,False,False,True,False,False
2025-06-03,AUBANK,TREND_INTENSITY,728.3,17.9,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.34,1.54,728.3,"New 50d high, 37d above MA50",14.58,,,False,False,True,9.47,0.3506,9.24,1.19,DEFENSIVE,64.56,77.64,14,1,0.1055,171,301,-0.43,0.48,-0.91,2.92,1.75,1.17,5.09,3.01,2.08,6.16,0.57,5.59,15.11,3.26,11.85,3.73,-2.2,7.46,-2.2,7.79,-2.2,False,False,True,True,False
2025-06-03,FEDERALBNK,TREND_INTENSITY,211.3,10.98,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.45,2.64,211.3,"New 50d high, 46d above MA50",7.73,,,False,False,True,-3.42,0.4755,14.19,1.41,DEFENSIVE,64.56,77.64,14,1,0.1055,171,301,-0.16,0.48,-0.64,-1.67,1.75,-3.42,-0.14,3.01,-3.15,-3.09,0.57,-3.66,3.51,3.26,0.25,0.57,-3.6,1.49,-3.6,1.49,-4.24,False,False,False,False,False
2025-06-04,APLAPOLLO,TREND_INTENSITY,1894.4,16.73,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.76,1.79,1894.4,"New 50d high, 49d above MA50",14.59,,,False,False,True,12.14,0.6831,14.94,0.92,OFFENSIVE,69.62,77.22,16,4,0.7535,300,174,1.08,0.55,0.53,-0.6,2.33,-2.93,-0.38,2.41,-2.79,-5.05,-0.23,-4.82,-7.98,2.63,-10.61,2.2,-1.0,2.2,-1.18,2.2,-5.78,False,False,True,False,False
2025-06-04,SBICARD,TREND_INTENSITY,942.05,9.25,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.67,3.11,942.05,"New 50d high, 49d above MA50",6.18,,,False,False,True,-7.87,0.2531,8.93,1.23,OFFENSIVE,69.62,77.22,16,4,0.7535,300,174,0.24,0.55,-0.31,7.96,2.33,5.63,5.3,2.41,2.89,3.24,-0.23,3.47,-3.07,2.63,-5.7,8.14,-0.5,9.04,-0.5,9.04,-0.5,False,False,True,True,True
2025-06-05,DRREDDY,TREND_INTENSITY,1290.6,6.71,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",3.09,2.09,1290.6,"New 50d high, 33d above MA50",8.59,,,False,False,True,-3.83,0.7381,12.65,0.86,DEFENSIVE,67.51,77.85,21,0,0.5292,281,193,2.35,0.71,1.64,4.51,1.95,2.56,5.59,0.3,5.29,2.75,-2.31,5.06,0.05,2.25,-2.2,5.58,0.34,6.9,0.34,6.9,0.34,False,False,True,True,False
2025-06-05,ABBOTINDIA,TREND_INTENSITY,31695.0,1.34,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.83,2.64,31695.0,"New 50d high, 38d above MA50",4.28,,,False,False,True,-17.62,0.3135,7.35,0.91,DEFENSIVE,67.51,77.85,21,0,0.5292,281,193,-0.21,0.71,-0.92,-0.16,1.95,-2.11,-0.38,0.3,-0.68,-2.1,-2.31,0.21,11.75,2.25,9.5,1.59,-2.35,1.59,-2.35,1.59,-2.82,False,False,False,False,False
2025-06-06,MANAPPURAM,TREND_INTENSITY,247.56,25.17,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.99,5.49,247.56,"New 50d high, 50d above MA50",6.96,,,False,False,True,3.96,0.4144,9.02,1.58,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,6.96,1.05,5.91,8.39,1.14,7.25,12.92,-0.93,13.85,9.65,-2.15,11.8,11.75,1.59,10.16,10.68,1.02,13.43,1.02,15.08,1.02,False,False,True,True,True
2025-06-06,POLYCAB,TREND_INTENSITY,6108.5,8.69,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.1,1.38,6108.5,"New 50d high, 33d above MA50",8.74,,,False,False,True,2.66,0.1091,5.46,0.92,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,0.58,1.05,-0.47,0.95,1.14,-0.19,-1.28,-0.93,-0.35,-1.77,-2.15,0.38,9.97,1.59,8.38,2.48,-0.09,2.48,-5.71,2.48,-5.71,False,False,True,False,False
2025-06-06,HDFCBANK,TREND_INTENSITY,1978.7,7.72,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.87,1.54,1978.7,"New 50d high, 50d above MA50",4.54,,,False,False,True,-0.67,0.086,4.97,1.11,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,0.01,1.05,-1.04,-1.43,1.14,-2.57,-3.09,-0.93,-2.16,-0.71,-2.15,1.44,0.54,1.59,-1.05,0.82,-1.6,0.82,-3.32,0.82,-3.32,False,False,False,False,False
2025-06-06,BAJFINANCE,TREND_INTENSITY,9371.5,6.89,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.52,2.42,9371.5,"New 50d high, 45d above MA50",3.87,,,False,False,True,-6.25,0.2022,6.45,1.1,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,2.52,1.05,1.47,0.57,1.14,-0.57,-0.43,-0.93,0.5,-90.34,-2.15,-88.19,-90.13,1.59,-91.72,4.44,0.34,4.44,-2.4,4.44,-90.55,False,False,True,False,False
2025-06-09,ADANIENT,TREND_INTENSITY,2582.1,9.3,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.06,1.84,2582.1,"New 50d high, 46d above MA50",6.75,,,False,False,True,-3.61,0.293,7.65,0.87,OFFENSIVE,78.22,85.62,26,0,0.9317,349,121,1.2,0.18,1.02,-1.49,-1.44,-0.05,-1.48,-1.55,0.07,-4.26,-2.78,-1.48,-0.23,0.37,-0.6,3.14,-2.02,3.14,-4.73,3.14,-6.85,False,False,True,False,False
2025-06-09,POLYCAB,TREND_INTENSITY,6144.0,8.3,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.58,1.25,6144.0,"New 50d high, 34d above MA50",8.94,,,False,False,True,2.84,0.126,6.87,1.0,OFFENSIVE,78.22,85.62,26,0,0.9317,349,121,-0.1,0.18,-0.28,-1.53,-1.44,-0.09,-0.6,-1.55,0.95,2.37,-2.78,5.15,9.05,0.37,8.68,1.21,-2.18,1.21,-6.25,3.09,-6.25,False,False,False,False,False
2025-06-09,BAJFINANCE,TREND_INTENSITY,9607.5,7.75,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.52,2.74,9607.5,"New 50d high, 45d above MA50",6.37,,,False,False,True,-4.19,0.2887,9.38,1.26,OFFENSIVE,78.22,85.62,26,0,0.9317,349,121,-1.14,0.18,-1.32,-2.49,-1.44,-1.05,-90.24,-1.55,-88.69,-90.47,-2.78,-87.69,-90.38,0.37,-90.75,0.96,-2.63,0.96,-90.37,0.96,-90.78,False,False,False,False,False
2025-06-09,EXIDEIND,TREND_INTENSITY,400.8,7.12,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.91,1.8,400.8,"New 50d high, 40d above MA50",6.61,,,False,False,True,-5.87,0.4298,6.95,1.07,OFFENSIVE,78.22,85.62,26,0,0.9317,349,121,0.75,0.18,0.57,-1.61,-1.44,-0.17,-4.12,-1.55,-2.57,-5.61,-2.78,-2.83,-3.66,0.37,-4.03,2.3,-1.95,2.3,-5.94,2.3,-7.66,False,False,True,False,False
2025-06-10,EXIDEIND,TREND_INTENSITY,403.8,10.23,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.75,2.47,403.8,"New 50d high, 40d above MA50",7.16,,,False,False,True,-4.28,0.3806,7.7,1.14,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,0.43,-0.1,0.53,-4.69,-2.15,-2.54,-5.16,-2.37,-2.79,-4.75,-2.26,-2.49,-3.74,0.23,-3.97,1.54,-6.62,1.54,-6.64,1.54,-8.35,False,False,False,False,False
2025-06-10,TATAELXSI,TREND_INTENSITY,6705.0,8.77,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.11,1.32,6705.0,"New 50d high, 33d above MA50",15.6,,,False,False,True,1.15,0.6103,11.2,0.85,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,-1.2,-0.1,-1.1,-4.66,-2.15,-2.51,-4.28,-2.37,-1.91,-6.55,-2.26,-4.29,-7.96,0.23,-8.19,-0.37,-6.05,-0.37,-7.1,-0.37,-8.06,True,True,False,False,False
2025-06-10,AXISBANK,TREND_INTENSITY,1232.8,7.36,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.8,1.24,1232.8,"New 50d high, 49d above MA50",5.7,,,False,False,True,-1.67,0.1749,6.85,1.28,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,-0.11,-0.1,-0.01,-2.19,-2.15,-0.04,-1.44,-2.37,0.93,-0.94,-2.26,1.32,-5.47,0.23,-5.7,0.73,-3.02,0.73,-3.02,0.73,-3.02,False,False,False,False,False
2025-06-10,TATAPOWER,TREND_INTENSITY,413.2,7.04,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.25,1.53,413.2,"New 50d high, 48d above MA50",6.55,,,False,False,True,-3.44,0.2045,6.48,0.89,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,-0.28,-0.1,-0.18,-3.87,-2.15,-1.72,-4.15,-2.37,-1.78,-3.57,-2.26,-1.31,-2.99,0.23,-3.22,0.87,-4.71,0.87,-5.31,0.87,-7.65,False,False,False,False,False
2025-06-10,DRREDDY,TREND_INTENSITY,1348.8,6.53,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.11,1.73,1348.8,"New 50d high, 35d above MA50",12.73,,,False,False,True,-0.27,0.7148,12.43,1.11,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,0.17,-0.1,0.27,1.02,-2.15,3.17,-2.22,-2.37,0.15,-0.85,-2.26,1.41,-4.82,0.23,-5.05,2.29,-0.64,2.29,-3.43,2.29,-3.46,False,False,True,False,False
2025-06-10,TMPV,TREND_INTENSITY,732.25,5.0,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.21,1.43,732.25,"New 50d high, 31d above MA50",7.92,,,False,False,True,-7.7,0.2347,7.55,0.84,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,0.57,-0.1,0.67,-2.76,-2.15,-0.61,-7.85,-2.37,-5.48,-8.0,-2.26,-5.74,-5.33,0.23,-5.56,1.6,-4.64,1.6,-8.23,1.6,-9.03,False,False,False,False,False
2025-06-11,HEROMOTOCO,TREND_INTENSITY,4410.3,13.22,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.52,1.8,4410.3,"New 50d high, 36d above MA50",10.01,,,False,False,True,-0.0,0.1085,9.35,0.87,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-1.08,-1.53,0.45,-1.04,-1.63,0.59,-1.19,-2.58,1.39,-2.48,-1.14,-1.34,-1.75,0.66,-2.41,0.33,-3.6,0.49,-3.6,0.49,-4.66,False,False,False,False,False
2025-06-11,GAIL,TREND_INTENSITY,200.09,12.8,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",2.26,1.94,200.09,"New 50d high, 50d above MA50",6.75,,,False,False,True,6.81,0.4635,8.85,1.08,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-3.95,-1.53,-2.42,-4.23,-1.63,-2.6,-7.18,-2.58,-4.6,-8.05,-1.14,-6.91,-7.53,0.66,-8.19,1.35,-7.46,1.35,-7.46,1.35,-10.33,False,False,False,False,False
2025-06-11,EXIDEIND,TREND_INTENSITY,405.55,6.89,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.43,1.61,405.55,"New 50d high, 41d above MA50",7.36,,,False,False,True,-3.13,0.3889,8.41,1.13,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-2.76,-1.53,-1.23,-5.24,-1.63,-3.61,-6.76,-2.58,-4.18,-4.87,-1.14,-3.73,-4.45,0.66,-5.11,0.63,-7.04,0.63,-7.04,0.63,-8.74,False,False,False,False,False
2025-06-11,TECHM,TREND_INTENSITY,1637.5,5.15,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.52,1.63,1637.5,"New 50d high, 30d above MA50",10.0,,,False,False,True,-10.11,0.0251,6.98,1.19,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,0.42,-1.53,1.95,3.44,-1.63,5.07,4.47,-2.58,7.05,4.12,-1.14,5.26,-1.39,0.66,-2.05,4.18,-2.01,5.82,-2.01,5.82,-2.01,False,False,True,True,False
2025-06-11,HCLTECH,TREND_INTENSITY,1721.9,4.72,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",1.53,2.33,1721.9,"New 50d high, 33d above MA50",9.19,,,False,False,True,-10.99,0.0865,6.94,1.14,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-1.2,-1.53,0.33,0.06,-1.63,1.69,-0.35,-2.58,2.23,-0.28,-1.14,0.86,-2.78,0.66,-3.44,0.44,-3.33,1.34,-3.33,1.34,-3.33,False,False,False,False,False
2025-06-12,DRREDDY,TREND_INTENSITY,1362.7,6.28,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.86,1.51,1362.7,"New 50d high, 37d above MA50",13.16,,,False,False,True,3.91,0.7666,12.2,1.18,DEFENSIVE,57.72,79.28,14,0,0.1127,67,405,-0.01,-0.53,0.52,-3.22,-0.76,-2.46,-2.69,-2.6,-0.09,-3.02,0.86,-3.88,-7.35,2.21,-9.56,0.3,-4.41,0.3,-4.41,0.3,-4.45,False,False,False,False,False
2025-06-12,TECHM,TREND_INTENSITY,1644.4,4.8,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":30,""min_vol_ratio"":1.2}",0.42,1.41,1644.4,"New 50d high, 31d above MA50",10.14,,,False,False,True,-5.07,0.0832,7.48,1.21,DEFENSIVE,57.72,79.28,14,0,0.1127,67,405,0.89,-0.53,1.42,4.51,-0.76,5.27,2.41,-2.6,5.01,2.79,0.86,1.93,-2.69,2.21,-4.9,4.9,-2.42,5.38,-2.42,5.38,-2.42,False,False,True,True,False
